"datum";"uur";"x";"y";"bever"
"18/02/2018";"00:40";4,6032863;50,9914292;"BE1005"
"18/02/2018";"11:28";4,6032058;50,9910193;"BE1005"
"18/02/2018";"01:39";4,6033546;50,990953;"BE1005"
"20/02/2018";"01:15";4,61261965334415;50,992820474778;"BE1005"
"20/02/2018";"20:30";4,6032677963376;50,9912592578172;"BE1005"
"21/02/2018";"23:15";4,6033144;50,9916976;"BE1005"
"22/02/2018";"02:36";4,603368;50,9912181;"BE1005"
"27/02/2018";"12:55";4,6021356;50,9903638;"BE1005"
"28/02/2018";"00:45";4,6027585119009;50,9899907039853;"BE1005"
"28/02/2018";"01:50";4,60228845477104;50,9903754312611;"BE1005"
"28/02/2018";"19:46";4,60193373262882;50,9905413083017;"BE1005"
"03/03/2018";"11:30";4,60227772593498;50,9903832397356;"BE1005"
"05/03/2018";"10:40";4,6021932;50,9903419;"BE1005"
"05/03/2018";"23:42";4,60332110524178;50,9911894048982;"BE1005"
"06/03/2018";"01:08";4,59405306726694;51,0001134773658;"BE1005"
"07/03/2018";"20:50";4,60215099155903;50,9904427529305;"BE1005"
"08/03/2018";"18:25";4,60230622440576;50,9904001229192;"BE1005"
"09/03/2018";"17:45";4,60320375859737;50,9911237726036;"BE1005"
"11/03/2018";"07:39";4,60323963314295;50,9911132207791;"BE1005"
"14/03/2018";"07:05";4,6032664552331;50,9911138538886;"BE1005"
"19/03/2018";"06:00";4,60330534726381;50,9910231081;"BE1005"
"24/03/2018";"12:35";4,60322286933661;50,9911598598253;"BE1005"
"28/03/2018";"06:20";4,60330367088318;50,9909000734102;"BE1005"
"28/03/2018";"22:16";4,6033278;50,9913295;"BE1005"
"29/03/2018";"02:10";4,6166933;50,9926903;"BE1005"
"03/04/2018";"13:59";4,6031964;50,9909885;"BE1005"
"13/04/2018";"23:10";4,61426384747028;50,9925558439695;"BE1005"
"19/04/2018";"23:55";4,6011043;50,9933385;"BE1005"
"20/04/2018";"00:56";4,605031;50,9917448;"BE1005"
"26/04/2018";"10:10";4,60341800004244;50,9909429139996;"BE1005"
"26/04/2018";"19:40";4,6034076;50,9908969;"BE1005"
"26/04/2018";"23:16";4,6089926;50,9925164;"BE1005"
"01/05/2018";"08:40";4,60342973470688;50,9909528327511;"BE1005"
"02/05/2018";"18:31";4,603417;50,9909357;"BE1005"
"07/05/2018";"15:11";4,6031923;50,9911227;"BE1005"
"08/05/2018";"19:15";4,603191;50,9910839;"BE1005"
"09/05/2018";"01:06";4,6327329;50,9921095;"BE1005"
"09/05/2018";"01:16";4,6350503;50,9923526;"BE1005"
"09/05/2018";"01:54";4,6342885;50,9916098;"BE1005"
"14/05/2018";"15:20";4,6032406;50,9911058;"BE1005"
"17/05/2018";"05:08";4,6109748;50,9935816;"BE1005"
"17/05/2018";"11:30";4,603242;50,9910991;"BE1005"
"23/05/2018";"04:40";4,6347767;50,9922024;"BE1005"
"24/05/2018";"04:44";4,6450067;50,9855654;"BE1005"
"24/05/2018";"08:32";4,6032205;50,9910974;"BE1005"
"31/05/2018";"04:33";4,6366543;50,991316;"BE1005"
"04/06/2018";"23:10";4,6042156;50,992015;"BE1005"
"05/06/2018";"00:49";4,6134531;50,9929942;"BE1005"
"05/06/2018";"02:53";4,6344441;50,9918259;"BE1005"
"05/06/2018";"04:21";4,6344441;50,9918259;"BE1005"
"07/06/2018";"10:47";4,60198;50,9905521;"BE1005"
"14/06/2018";"11:55";4,6031923;50,9911227;"BE1005"
"19/06/2018";"06:20";4,60343644022942;50,9909078817964;"BE1005"
"25/06/2018";"06:30";4,60326444357634;50,9909462905961;"BE1005"
"28/06/2018";"09:30";4,6032245;50,991089;"BE1005"
"03/07/2018";"06:05";4,6033838018775;50,9912928125053;"BE1005"
"13/07/2018";"07:55";4,6255861222744;50,9932096101639;"BE1005"
"17/07/2018";"07:15";4,6239335462451;50,9926953345598;"BE1005"
"01/08/2018";"12:00";4,6266818;50,9923459;"BE1005"
"09/08/2018";"11:00";4,612391;50,9931731;"BE1005"
