"datum";"uur";"x";"y";"bever"
"20/09/2017";"20:45";4,6271163;50,9922412;"BE1002"
"23/09/2017";"10:15";4,6269876;50,9925417;"BE1002"
"23/09/2017";"11:05";4,626714;50,9927375;"BE1002"
"24/09/2017";"22:40";4,6515727;50,9869229;"BE1002"
"25/09/2017";"10:15";4,6512938;50,9870445;"BE1002"
"25/09/2017";"18:50";4,65076;50,986256;"BE1002"
"26/09/2017";"22:30";4,6318531;50,9919474;"BE1002"
"28/09/2017";"23:05";4,652034;50,9870917;"BE1002"
"30/09/2017";"04:30";4,6268857;50,9922581;"BE1002"
"30/09/2017";"09:45";4,6271164;50,9925111;"BE1002"
"01/10/2017";"21:00";4,653461;50,9870985;"BE1002"
"02/10/2017";"17:50";4,6508646;50,9865953;"BE1002"
"03/10/2017";"23:20";4,6504891;50,9865717;"BE1002"
"05/10/2017";"13:20";4,650709;50,9864349;"BE1002"
"08/10/2017";"01:30";4,6518838;50,9870917;"BE1002"
"07/10/2017";"22:50";4,6545124;50,9875578;"BE1002"
"08/10/2017";"01:50";4,6551454;50,9879967;"BE1002"
"08/10/2017";"20:30";4,6406078;50,9876793;"BE1002"
"08/10/2017";"22:10";4,5991141;50,9970727;"BE1002"
"08/10/2017";"22:45";4,5877737;50,9987;"BE1002"
"09/10/2017";"11:00";4,650473;50,9863488;"BE1002"
"11/10/2017";"20:20";4,65285144746304;50,986924801141;"BE1002"
"12/10/2017";"11:29";4,6518047;50,9870031;"BE1002"
"12/10/2017";"14:22";4,6507975;50,9865227;"BE1002"
"12/10/2017";"16:24";4,6504971;50,9866392;"BE1002"
"13/10/2017";"12:50";4,651739;50,9869921;"BE1002"
"16/10/2017";"22:00";4,65244777500629;50,9868123083919;"BE1002"
"16/10/2017";"22:30";4,64682418853044;50,9855210493959;"BE1002"
"17/10/2017";"22:20";4,64934915304184;50,9858089369908;"BE1002"
"19/10/2017";"00:23";4,6102452;50,9933655;"BE1002"
"16/10/2017";"13:15";4,65183019638062;50,9872219664163;"BE1002"
"19/10/2017";"04:10";4,6511073;50,9869761;"BE1002"
"23/10/2017";"14:35";4,65047869831324;50,9865014217597;"BE1002"
"24/10/2017";"19:00";4,65371176600456;50,9873122975292;"BE1002"
"24/10/2017";"23:50";4,6195793;50,9933048;"BE1002"
"25/10/2017";"00:29";4,6317458;50,9918124;"BE1002"
"25/10/2017";"05:15";4,6507533;50,9865869;"BE1002"
"26/10/2017";"15:25";4,65048976242542;50,9866090609515;"BE1002"
"28/10/2017";"22:00";4,65656328946352;50,9883413844344;"BE1002"
"31/10/2017";"22:42";4,6566153;50,9882095;"BE1002"
"01/11/2017";"03:37";4,6507426;50,986624;"BE1002"
"07/11/2017";"22:59";4,6386874;50,9911371;"BE1002"
"08/11/2017";"02:22";4,6521896;50,9869465;"BE1002"
"08/11/2017";"05:44";4,6487349;50,9866055;"BE1002"
"08/11/2017";"12:50";4,64865680783987;50,9864091895477;"BE1002"
"12/11/2017";"09:15";4,64882846921682;50,9865657942475;"BE1002"
"16/11/2017";"23:30";4,65712152421475;50,9884737120426;"BE1002"
"22/11/2017";"08:00";4,6086574;50,9922243;"BE1002"
"22/11/2017";"13:01";4,6087512;50,9922885;"BE1002"
"24/11/2017";"20:45";4,64054848998785;50,9871200271221;"BE1002"
"30/11/2017";"14:10";4,6087217;50,9922615;"BE1002"
"01/12/2017";"21:15";4,61721058934927;50,9927160154286;"BE1002"
"03/12/2017";"18:45";4,60997398942709;50,9930783511956;"BE1002"
"07/12/2017";"07:40";4,6087137;50,9922395;"BE1002"
"07/12/2017";"09:15";4,6086922;50,9922614;"BE1002"
"08/12/2017";"17:15";4,60833851248026;50,9921339931731;"BE1002"
"12/12/2017";"19:08";4,61058385670185;50,9930842599674;"BE1002"
"13/12/2017";"13:45";4,64910708367825;50,9864478131279;"BE1002"
"13/12/2017";"21:24";4,635914;50,9914511;"BE1002"
"14/12/2017";"01:33";4,6123052;50,9931191;"BE1002"
"15/12/2017";"12:29";4,6031923;50,9911227;"BE1002"
"17/12/2017";"12:00";4,60318095982075;50,9910954937085;"BE1002"
"20/12/2017";"12:22";4,6032031;50,9910847;"BE1002"
"22/12/2017";"16:55";4,64860651642084;50,986569804334;"BE1002"
"22/12/2017";"21:15";4,60440840572119;50,9920242564695;"BE1002"
"23/12/2017";"12:20";4,60318028926849;50,9911024579156;"BE1002"
"24/12/2017";"11:30";4,60320141166449;50,9911092110851;"BE1002"
"26/12/2017";"15:40";4,6031990647316;50,9911037241349;"BE1002"
"29/12/2017";"20:15";4,61117058992386;50,9937616534648;"BE1002"
